id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
155581503,https://static.inaturalist.org/photos/268955688/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
155586582,https://inaturalist-open-data.s3.amazonaws.com/photos/268964209/medium.jpg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
155590959,https://inaturalist-open-data.s3.amazonaws.com/photos/268971953/medium.jpg,"",Alectoris rufa,Красная куропатка,Aves,867
155619592,https://static.inaturalist.org/photos/269023594/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
155622129,https://static.inaturalist.org/photos/269027824/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
155656171,https://static.inaturalist.org/photos/269088374/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
155660887,https://inaturalist-open-data.s3.amazonaws.com/photos/269097246/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
155661069,https://static.inaturalist.org/photos/269097685/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
155728357,https://inaturalist-open-data.s3.amazonaws.com/photos/269223005/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
155734805,https://static.inaturalist.org/photos/269235007/medium.jpeg,Island Chukar,Alectoris chukar cypriotes,,Aves,630026
155738411,https://static.inaturalist.org/photos/269241435/medium.jpg,Perdrix choukar,Alectoris chukar,Азиатский кеклик,Aves,846
155777159,https://static.inaturalist.org/photos/269306013/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
155778462,https://static.inaturalist.org/photos/269309623/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
155794723,https://inaturalist-open-data.s3.amazonaws.com/photos/269337499/medium.jpg,Perdiz Moruna,Alectoris barbara,Берберийская каменная куропатка,Aves,871
155814978,https://inaturalist-open-data.s3.amazonaws.com/photos/269375317/medium.jpg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
155833036,https://inaturalist-open-data.s3.amazonaws.com/photos/282347179/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
155860403,https://inaturalist-open-data.s3.amazonaws.com/photos/269460287/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
155881667,https://static.inaturalist.org/photos/269498734/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
155918333,https://inaturalist-open-data.s3.amazonaws.com/photos/269729677/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
155948110,https://inaturalist-open-data.s3.amazonaws.com/photos/269613723/medium.jpg,"",Alectoris rufa,Красная куропатка,Aves,867
155968004,https://inaturalist-open-data.s3.amazonaws.com/photos/269650202/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
155986583,https://inaturalist-open-data.s3.amazonaws.com/photos/269672419/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156013391,https://inaturalist-open-data.s3.amazonaws.com/photos/269738311/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156024615,https://inaturalist-open-data.s3.amazonaws.com/photos/269757644/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156055212,https://inaturalist-open-data.s3.amazonaws.com/photos/269809692/medium.jpeg,Alectoris rufa,Alectoris rufa,Красная куропатка,Aves,867
156106808,https://static.inaturalist.org/photos/269897214/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156109202,https://inaturalist-open-data.s3.amazonaws.com/photos/269901729/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
156144162,https://inaturalist-open-data.s3.amazonaws.com/photos/269965420/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156177957,https://inaturalist-open-data.s3.amazonaws.com/photos/270029796/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
156201359,https://static.inaturalist.org/photos/270075409/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156215994,https://static.inaturalist.org/photos/270102152/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156225903,https://inaturalist-open-data.s3.amazonaws.com/photos/270120348/medium.jpeg,Νησιώτικη Πέρδικα,Alectoris chukar,Азиатский кеклик,Aves,846
156234602,https://static.inaturalist.org/photos/270136591/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156242649,https://inaturalist-open-data.s3.amazonaws.com/photos/270149608/medium.jpg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
156242772,https://inaturalist-open-data.s3.amazonaws.com/photos/270152380/medium.jpeg,Alectoris rufa hispanica,Alectoris rufa hispanica,,Aves,630042
156247618,https://static.inaturalist.org/photos/270160589/medium.jpeg,coturnice,Alectoris graeca,Европейский кеклик,Aves,863
156278781,https://inaturalist-open-data.s3.amazonaws.com/photos/270215073/medium.jpg,Perdrix gambra,Alectoris barbara,Берберийская каменная куропатка,Aves,871
156330444,https://inaturalist-open-data.s3.amazonaws.com/photos/270310918/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156344852,https://inaturalist-open-data.s3.amazonaws.com/photos/270340519/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156379448,https://static.inaturalist.org/photos/270409560/medium.jpeg,חוגלת סלעים,Alectoris chukar,Азиатский кеклик,Aves,846
156392607,https://inaturalist-open-data.s3.amazonaws.com/photos/270432482/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156403307,https://static.inaturalist.org/photos/270451450/medium.jpeg,Perdiz Moruna,Alectoris barbara,Берберийская каменная куропатка,Aves,871
156470991,https://inaturalist-open-data.s3.amazonaws.com/photos/270570592/medium.jpeg,Rothuhn,Alectoris rufa,Красная куропатка,Aves,867
156480024,https://inaturalist-open-data.s3.amazonaws.com/photos/270584911/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156481051,https://inaturalist-open-data.s3.amazonaws.com/photos/270589476/medium.jpg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
156499439,https://inaturalist-open-data.s3.amazonaws.com/photos/270621964/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
156582991,https://inaturalist-open-data.s3.amazonaws.com/photos/270778180/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156612170,https://inaturalist-open-data.s3.amazonaws.com/photos/270830469/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156613908,https://inaturalist-open-data.s3.amazonaws.com/photos/270833728/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
156618366,https://static.inaturalist.org/photos/270840923/medium.jpg,Chukarhuhn,Alectoris chukar,Азиатский кеклик,Aves,846
156632842,https://inaturalist-open-data.s3.amazonaws.com/photos/270866371/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156652689,https://inaturalist-open-data.s3.amazonaws.com/photos/270902939/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156657264,https://inaturalist-open-data.s3.amazonaws.com/photos/270911732/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156670915,https://static.inaturalist.org/photos/270937289/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
156699828,https://static.inaturalist.org/photos/270991524/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
156711705,https://inaturalist-open-data.s3.amazonaws.com/photos/271011795/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156715473,https://static.inaturalist.org/photos/271018433/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156716176,https://static.inaturalist.org/photos/271020111/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
156725093,https://inaturalist-open-data.s3.amazonaws.com/photos/271036051/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156730203,https://static.inaturalist.org/photos/271044697/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156735874,https://inaturalist-open-data.s3.amazonaws.com/photos/271054576/medium.jpeg,Азиатский кеклик,Alectoris chukar,Азиатский кеклик,Aves,846
156784198,https://static.inaturalist.org/photos/271139943/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
156828382,https://inaturalist-open-data.s3.amazonaws.com/photos/271217469/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156835242,https://inaturalist-open-data.s3.amazonaws.com/photos/271222876/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156835243,https://inaturalist-open-data.s3.amazonaws.com/photos/271222911/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156848551,https://static.inaturalist.org/photos/271258150/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
156860773,https://inaturalist-open-data.s3.amazonaws.com/photos/271280104/medium.jpeg,perdiz roja ibérica (del sur),Alectoris rufa intercedens,,Aves,630043
156876343,https://static.inaturalist.org/photos/271307400/medium.jpeg,Schwarzkopfsteinhuhn,Alectoris melanocephala,Черноголовый кеклик,Aves,876
156889842,https://static.inaturalist.org/photos/271330188/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
156949082,https://inaturalist-open-data.s3.amazonaws.com/photos/271419685/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
156977713,https://inaturalist-open-data.s3.amazonaws.com/photos/271484684/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
157007287,https://static.inaturalist.org/photos/271537004/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
157090176,https://static.inaturalist.org/photos/271663754/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
157126770,https://inaturalist-open-data.s3.amazonaws.com/photos/271715758/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
157134448,https://inaturalist-open-data.s3.amazonaws.com/photos/271730425/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
157142616,https://static.inaturalist.org/photos/271742576/medium.jpg,,Alectoris,Кеклики,Aves,845
157291329,https://inaturalist-open-data.s3.amazonaws.com/photos/271977188/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
157469510,https://static.inaturalist.org/photos/272271630/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
157477311,https://inaturalist-open-data.s3.amazonaws.com/photos/272284511/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
157490209,https://inaturalist-open-data.s3.amazonaws.com/photos/272304197/medium.jpeg,Coturnice,Alectoris graeca,Европейский кеклик,Aves,863
157502001,https://static.inaturalist.org/photos/272321861/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
157696940,https://inaturalist-open-data.s3.amazonaws.com/photos/272620263/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
157742547,https://static.inaturalist.org/photos/272693444/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
157756866,https://static.inaturalist.org/photos/272715866/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
157834510,https://static.inaturalist.org/photos/272844237/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
157881059,https://inaturalist-open-data.s3.amazonaws.com/photos/272910084/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
157884568,https://inaturalist-open-data.s3.amazonaws.com/photos/272927411/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
157886746,https://inaturalist-open-data.s3.amazonaws.com/photos/272918096/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
157934110,https://static.inaturalist.org/photos/273012501/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
158041803,https://inaturalist-open-data.s3.amazonaws.com/photos/273181589/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
158053138,https://inaturalist-open-data.s3.amazonaws.com/photos/273199808/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
158057550,https://inaturalist-open-data.s3.amazonaws.com/photos/273201659/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
158066492,https://inaturalist-open-data.s3.amazonaws.com/photos/273216018/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
158095316,https://inaturalist-open-data.s3.amazonaws.com/photos/273260618/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
158136288,https://inaturalist-open-data.s3.amazonaws.com/photos/273333209/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
158161133,https://static.inaturalist.org/photos/273373659/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
